date,reason,duration,affiliation,status
6/17/2019,Research,0.5,Nursing,Student
6/14/2019,Research,1,Dental,Student
6/14/2019,Class Assignment,0.25,Nursing,Student
6/13/2019,Research,1,Dental,Student
6/13/2019,Class Assignment,0.25,Social Work,Student
6/13/2019,Class Assignment,1,Social Work,Student
6/13/2019,Class Assignment,0.5,Nursing,Student
6/13/2019,Research,0.5,Nursing,Student
6/12/2019,Research,1,Medicine,Staff
6/12/2019,Research,0.5,Social Work,Student
6/12/2019,Class Assignment,0.25,Nursing,Student
6/11/2019,Research,1.5,Medicine,Faculty
6/11/2019,Class Assignment,0.25,Nursing,Student
6/11/2019,Class Assignment,0.75,Nursing,Student
6/10/2019,Research,1.5,Dental,Student
6/10/2019,Research,1,Dental,Student
6/7/2019,Research,1,Medicine,Staff
6/7/2019,Research,0.5,Medicine,Student
6/7/2019,Research,0.75,Pharmacy,Student
6/6/2019,Class Assignment,0.5,Nursing,Student
6/5/2019,Research,1,Medicine,Staff
6/3/2019,Class Assignment,1,Social Work,Student
5/31/2019,Class Assignment,0.5,Nursing,Student
5/30/2019,Research,1,Medicine,Student
5/30/2019,Other,1,Graduate School,Student
5/29/2019,Other,1,Medicine,Student
5/29/2019,Research,0.75,Medicine,Student
5/24/2019,Research,1.5,Medicine,Faculty
5/24/2019,Class Assignment,1,Social Work,Student
5/24/2019,Research,0.75,Pharmacy,Student
5/24/2019,Research,0.75,Pharmacy,Student
5/23/2019,Research,1,Medicine,Staff
5/23/2019,Class Assignment,1,Social Work,Student
5/23/2019,Research,0.5,Medicine,Faculty
5/22/2019,Class Assignment,1,Social Work,Student
5/22/2019,Other,0.5,UMMC,Staff
5/21/2019,Research,1.25,Pharmacy,Staff
5/16/2019,Research,1.5,Graduate School,Other
5/16/2019,Other,0.25,Social Work,Student
5/15/2019,Research,1,Medicine,Staff
5/15/2019,Class Planning with Faculty,0.5,Dental,Faculty
5/15/2019,Other,0.75,Medicine,Faculty
5/14/2019,Research,1,Nursing,Faculty
5/14/2019,Research,1,Dental,Student
5/14/2019,Research,0.75,Medicine,Faculty
5/13/2019,Research,1,UMMC,Staff
5/13/2019,Class Assignment,1,Social Work,Student
5/9/2019,Class Planning with Faculty,0.5,Medicine,Faculty
5/7/2019,Class Assignment,1,Dental,Student
5/6/2019,Class Assignment,0.75,Social Work,Student
5/6/2019,Class Assignment,1,Dental,Student
5/6/2019,Research,1,Dental,Staff
5/3/2019,Class Assignment,0.25,Pharmacy,Student
5/2/2019,Research,0.5,Dental,Student
5/2/2019,Other,1,Medicine,Student
5/2/2019,Class Assignment,1,Nursing,Student
5/2/2019,Class Assignment,1,Social Work,Student
5/1/2019,Research,1,Dental,Student
5/1/2019,Research,0.5,Social Work,Student
5/1/2019,Other,1,Medicine,Faculty
4/30/2019,Research,1,Dental,Student
4/30/2019,Other,0.75,UMB,Staff
4/29/2019,Research,2,Dental,Student
4/29/2019,Class Assignment,0.75,Nursing,Student
4/29/2019,Class Assignment,1,Nursing,Student
4/28/2019,Class Assignment,2.5,Medicine,Student
4/26/2019,Research,1,Social Work,Faculty
4/26/2019,Class Assignment,0.5,Nursing,Student
4/26/2019,Research,0.75,Medicine,Faculty
4/25/2019,Research,1.5,Nursing,Faculty
4/23/2019,Class Assignment,3,Medicine,Student
4/22/2019,Class Assignment,2.5,Medicine,Student
4/22/2019,Class Assignment,1,Nursing,Student
4/22/2019,Class Assignment,0.5,Nursing,Student
4/19/2019,Class Assignment,2.5,Medicine,Student
4/19/2019,Research,2,Medicine,Student
4/19/2019,Research,1,Social Work,Student
4/18/2019,Class Assignment,2,Medicine,Student
4/18/2019,Class Assignment,0.75,Nursing,Student
4/17/2019,Class Assignment,0.5,Social Work,Student
4/17/2019,Class Assignment,2.5,Medicine,Student
4/17/2019,Research,1.5,Dental,Student
4/16/2019,Class Assignment,0.5,Nursing,Student
4/16/2019,Class Assignment,1,Nursing,Student
4/15/2019,Class Assignment,0.5,Social Work,Student
4/15/2019,Research,1.5,Dental,Student
4/15/2019,Research,2,Dental,Student
4/15/2019,Class Assignment,0.5,Nursing,Student
4/11/2019,Research,0.5,Medicine,Faculty
4/11/2019,Class Assignment,0.5,Nursing,Student
4/9/2019,Class Assignment,0.5,Nursing,Student
4/5/2019,Class Assignment,0.5,Nursing,Student
4/4/2019,Research,0.5,UMMC,Staff
4/3/2019,Research,1.5,Medicine,Faculty
4/3/2019,Class Assignment,0.5,Nursing,Student
4/2/2019,Research,0.75,Social Work,Other
4/2/2019,Class Assignment,0.5,Nursing,Student
4/1/2019,Class Assignment,2.5,Medicine,Student
3/29/2019,Class Assignment,1,Nursing,Student
3/29/2019,Class Assignment,0.25,Nursing,Student
3/28/2019,Class Assignment,1,Nursing,Student
3/27/2019,Class Assignment,0.25,Social Work,Student
3/27/2019,Research,0.5,Pharmacy,Student
3/27/2019,Research,0.5,UMMC,Staff
3/26/2019,Class Assignment,0.75,Nursing,Student
3/26/2019,Class Assignment,0.75,Nursing,Student
3/26/2019,Other,1,Pharmacy,Faculty
3/25/2019,Class Assignment,1,Dental,Student
3/25/2019,Class Assignment,0.5,Nursing,Student
3/22/2019,Class Assignment,0.5,Nursing,Student
3/22/2019,Research,0.5,UMMC,Staff
3/21/2019,Research,1,Social Work,Student
3/21/2019,Research,0.3,Medicine,Student
3/20/2019,Research,1,Medicine,Faculty
3/20/2019,Class Assignment,1,Nursing,Student
3/20/2019,Research,0.25,Pharmacy,Student
3/20/2019,Research,0.25,Pharmacy,Student
3/19/2019,Research,1,Pharmacy,Faculty
3/19/2019,Class Assignment,1.25,Nursing,Student
3/18/2019,Other,0.75,Social Work,Student
3/18/2019,Class Assignment,0.75,Nursing,Student
3/15/2019,Research,0.25,Medicine,Staff
3/15/2019,Class Assignment,1,Nursing,Student
3/15/2019,Class Assignment,1,Nursing,Student
3/15/2019,Class Assignment,0.5,Pharmacy,Student
3/15/2019,Class Assignment,0.75,Nursing,Student
3/14/2019,Research,1,Social Work,Faculty
3/14/2019,Research,0.5,Medicine,Staff
3/14/2019,Research,0.75,Medicine,Student
3/14/2019,Class Assignment,1,Nursing,Student
3/14/2019,Class Assignment,0.5,Nursing,Student
3/13/2019,Class Assignment,0.75,Nursing,Student
3/12/2019,Class Assignment,0.75,Nursing,Student
3/12/2019,Other,0.75,Medicine,Faculty
3/12/2019,Class Assignment,1.25,Nursing,Student
3/11/2019,Research,0.75,Pharmacy,Staff
3/11/2019,Class Assignment,0.5,Medicine,Student
3/11/2019,Class Assignment,0.5,Nursing,Student
3/11/2019,Class Assignment,0.75,Nursing,Student
3/8/2019,Research,0.25,Medicine,Staff
3/8/2019,Class Assignment,1,Nursing,Student
3/8/2019,Research,0.75,Dental,Faculty
3/8/2019,Class Assignment,0.5,Nursing,Student
3/8/2019,Class Assignment,0.5,Nursing,Student
3/8/2019,Class Assignment,0.5,Nursing,Student
3/8/2019,Class Assignment,0.25,Nursing,Student
3/7/2019,Research,0.75,UMB,Staff
3/7/2019,Research,0.25,Medicine,Faculty
3/7/2019,Class Assignment,1,Nursing,Student
3/7/2019,Class Assignment,0.5,Nursing,Student
3/7/2019,Class Assignment,0.75,Nursing,Student
3/7/2019,Class Assignment,0.5,Nursing,Student
3/7/2019,Class Assignment,0.25,Nursing,Student
3/6/2019,Research,1,Graduate School,Faculty
3/6/2019,Class Assignment,1,Nursing,Student
3/6/2019,Class Assignment,1,Nursing,Student
3/6/2019,Class Assignment,0.75,Nursing,Student
3/6/2019,Class Assignment,0.5,Nursing,Student
3/5/2019,Research,0.75,Medicine,Student
3/5/2019,Class Assignment,0.5,Social Work,Student
3/5/2019,Class Assignment,0.5,Social Work,Student
3/5/2019,Class Assignment,0.5,Nursing,Student
3/4/2019,Class Assignment,0.5,Social Work,Student
3/4/2019,Research,0.5,Medicine,Staff
3/4/2019,Research,0.3,Nursing,Student
3/4/2019,Research,0.5,Nursing,Student
3/4/2019,Research,0.5,Nursing,Student
3/4/2019,Class Assignment,0.5,Nursing,Student
3/1/2019,Research,0.5,Medicine,Faculty
3/1/2019,Research,0.5,Medicine,Faculty
3/1/2019,Class Assignment,1,Nursing,Student
3/1/2019,Class Assignment,1,Nursing,Student
3/1/2019,Class Assignment,0.5,Social Work,Student
3/1/2019,Class Assignment,0.75,Nursing,Student
3/1/2019,Class Assignment,0.5,Nursing,Student
2/27/2019,Class Assignment,0.5,Nursing,Student
2/26/2019,Class Assignment,0.25,Nursing,Student
2/26/2019,Research,1,Social Work,Student
2/26/2019,Research,1,Social Work,Student
2/25/2019,Class Assignment,0.5,Social Work,Student
2/25/2019,Class Assignment,0.25,Nursing,Student
2/25/2019,Class Assignment,0.5,Nursing,Student
2/25/2019,Class Assignment,0.75,Nursing,Student
2/25/2019,Research,0.25,UMMC,Staff
2/22/2019,Class Assignment,1,Social Work,Student
2/22/2019,Research,1.5,Medicine,Student
2/22/2019,Research,1,Social Work,Faculty
2/22/2019,Class Assignment,0.25,Nursing,Student
2/22/2019,Class Assignment,0.75,Nursing,Student
2/21/2019,Research,1,Medicine,Faculty
2/21/2019,Other,0.25,Medicine,Staff
2/21/2019,Class Assignment,0.5,Nursing,Student
2/20/2019,Class Assignment,0.75,Social Work,Faculty
2/20/2019,Class Assignment,0.25,Nursing,Student
2/19/2019,Other,0.25,Medicine,Staff
2/19/2019,Research,0.25,Medicine,Staff
2/19/2019,Research,1,UMMC,Staff
2/18/2019,Class Assignment,0.5,Nursing,Student
2/18/2019,Research,0.25,Nursing,Student
2/18/2019,Other,0.25,Medicine,Staff
2/18/2019,Research,0.25,Medicine,Faculty
2/18/2019,Research,0.25,Medicine,Staff
2/18/2019,Research,1,Medicine,Faculty
2/18/2019,Research,1,Dental,Student
2/18/2019,Class Assignment,1,Nursing,Student
2/18/2019,Class Assignment,0.5,Nursing,Student
2/15/2019,Research,0.5,Medicine,Staff
2/15/2019,Research,0.5,Medicine,Faculty
2/15/2019,Class Assignment,1.25,Nursing,Student
2/15/2019,Research,1,Medicine,Student
2/15/2019,Class Assignment,0.5,Nursing,Student
2/15/2019,Class Assignment,0.5,Nursing,Student
2/15/2019,Research,1,Medicine,Staff
2/15/2019,Class Assignment,0.5,Nursing,Student
2/15/2019,Class Assignment,0.5,Nursing,Student
2/15/2019,Class Assignment,1,Nursing,Student
2/15/2019,Class Assignment,0.75,Nursing,Student
2/15/2019,Class Assignment,0.75,Nursing,Student
2/15/2019,Research,0.25,Nursing,Student
2/15/2019,Research,0.25,Nursing,Student
2/15/2019,Class Assignment,0.75,Pharmacy,Student
2/14/2019,Research,0.25,Medicine,Faculty
2/14/2019,Class Assignment,1,Nursing,Student
2/14/2019,Research,0.25,Nursing,Student
2/14/2019,Research,0.5,Nursing,Student
2/14/2019,Class Assignment,0.75,Nursing,Student
2/13/2019,Research,0.5,Medicine,Faculty
2/13/2019,Class Assignment,0.5,Pharmacy,Student
2/13/2019,Class Assignment,0.5,Nursing,Student
2/13/2019,Class Assignment,0.5,Nursing,Student
2/12/2019,Research,1,UMMC,Staff
2/12/2019,Class Assignment,1,Nursing,Student
2/12/2019,Research,0.25,Nursing,Staff
2/12/2019,Class Assignment,0.5,Nursing,Student
2/12/2019,Class Assignment,0.5,Nursing,Student
2/11/2019,Research,1,Social Work,Student
2/11/2019,Research,0.25,Nursing,Student
2/11/2019,Class Assignment,0.25,Nursing,Student
2/11/2019,Class Assignment,0.5,Nursing,Student
2/11/2019,Class Assignment,0.5,Pharmacy,Student
2/8/2019,Class Assignment,0.5,Nursing,Student
2/8/2019,Class Assignment,0.5,Nursing,Student
2/8/2019,Research,0.25,Nursing,Student
2/8/2019,Research,0.5,UMMC,Staff
2/7/2019,Class Assignment,0.5,Nursing,Student
2/7/2019,Research,1,Graduate School,Faculty
2/7/2019,Class Assignment,0.25,Nursing,Student
2/7/2019,Class Assignment,0.75,Nursing,Student
2/7/2019,Research,0.5,UMMC,Staff
2/6/2019,Class Assignment,0.75,Nursing,Student
2/6/2019,Research,3,Medicine,Faculty
2/6/2019,Research,0.5,Medicine,Student
2/6/2019,Research,1,Pharmacy,Student
2/6/2019,Class Assignment,0.5,Nursing,Student
2/5/2019,Research,0.75,Medicine,Faculty
2/5/2019,Research,0.5,Nursing,Student
2/5/2019,Class Assignment,0.25,Nursing,Student
2/5/2019,Research,0.5,Medicine,Faculty
2/5/2019,Class Assignment,0.5,Nursing,Student
2/4/2019,Class Assignment,0.75,Pharmacy,Student
2/4/2019,Research,0.25,Nursing,Student
2/4/2019,Research,0.25,Nursing,Student
1/31/2019,Research,0.5,Nursing,Student
1/31/2019,Research,0.5,Nursing,Student
1/31/2019,Class Assignment,0.5,Nursing,Student
1/30/2019,Class Assignment,0.5,Nursing,Student
1/30/2019,Class Assignment,0.75,Nursing,Student
1/29/2019,Class Assignment,1,Social Work,Student
1/29/2019,Other,1.25,Nursing,Student
1/28/2019,Research,0.5,Medicine,Faculty
1/28/2019,Research,1,Nursing,Student
1/28/2019,Class Assignment,0.5,Nursing,Student
1/28/2019,Class Assignment,1.5,Dental,Student
1/28/2019,Research,1,Dental,Faculty
1/28/2019,Class Assignment,0.5,Nursing,Student
1/28/2019,Research,1.25,Nursing,Student
1/25/2019,Research,0.5,UMMC,Faculty
1/25/2019,Class Planning with Faculty,1,Social Work,Other
1/24/2019,Research,1,Medicine,Faculty
1/22/2019,Research,0.5,Medicine,Faculty
1/18/2019,Class Assignment,0.5,Nursing,Student
1/17/2019,Research,1,Medicine,Staff
1/16/2019,Class Assignment,0.5,Nursing,Student
1/16/2019,Research,0.5,Medicine,Faculty
1/16/2019,Class Assignment,0.25,Nursing,Student
1/16/2019,Research,1,Medicine,Faculty
1/15/2019,Class Assignment,0.5,Social Work,Student
1/15/2019,Research,0.25,Medicine,Faculty
1/15/2019,Research,1,Medicine,Student
1/14/2019,Research,0.5,Medicine,Faculty
1/14/2019,Research,1,UMMC,Staff
1/14/2019,Research,0.5,Pharmacy,Student
1/14/2019,Class Assignment,1.25,Nursing,Student
1/14/2019,Other,0.5,Pharmacy,Staff
1/14/2019,Research,0.5,Dental,Student
1/11/2019,Research,0.25,Medicine,Faculty
1/11/2019,Research,1,Nursing,Student
1/11/2019,Class Assignment,0.5,Nursing,Student
1/10/2019,Research,0.5,Medicine,Faculty
1/10/2019,Research,0.75,Graduate School,Student
1/10/2019,Class Assignment,0.5,Nursing,Student
1/10/2019,Class Assignment,0.5,Nursing,Student
1/9/2019,Class Assignment,0.25,Nursing,Student
1/9/2019,Research,0.5,Medicine,Faculty
1/9/2019,Research,0.5,UMMC,Faculty
1/8/2019,Research,1,UMMC,Staff
1/7/2019,Class Planning with Faculty,1,Pharmacy,Faculty
1/7/2019,Research,1,Graduate School,Student
1/7/2019,Research,0.75,UMMC,Staff
1/4/2019,Research,0.75,Nursing,Student
1/3/2019,Other,0.5,Nursing,Student
1/3/2019,Grant-Related,0.5,Pharmacy,Faculty
1/3/2019,Research,0.5,UMMC,Staff
1/3/2019,Research,1,UMMC,Staff
12/21/2018,Other,0.25,UMB,Staff
12/21/2018,Other,0.5,Medicine,Staff
12/20/2018,Other,0.25,Medicine,Staff
12/20/2018,Other,0.5,Social Work,Faculty
12/20/2018,Research,0.75,UMMC,Staff
12/19/2018,Other,0.25,UMB,Staff
12/19/2018,Other,0.25,Pharmacy,Staff
12/19/2018,Other,0.5,Medicine,Staff
12/19/2018,Research,0.5,Medicine,Staff
12/18/2018,Other,0.25,UMB,Staff
12/18/2018,Research,0.25,Medicine,Faculty
12/18/2018,Research,0.5,Medicine,Faculty
12/17/2018,Other,0.5,Medicine,Student
12/17/2018,Research,1,UMMC,Faculty
12/17/2018,Research,0.25,Medicine,Faculty
12/14/2018,Research,0.5,Medicine,Faculty
12/14/2018,Other,0.5,Medicine,Staff
12/14/2018,Other,0.5,Social Work,Student
12/13/2018,Other,0.25,UMB,Staff
12/13/2018,Other,0.5,Pharmacy,Student
12/13/2018,Other,0.25,Medicine,Student
12/13/2018,Research,1,Pharmacy,Student
12/13/2018,Other,0.25,Medicine,Staff
12/13/2018,Other,0.5,Pharmacy,Student
12/13/2018,Other,0.25,Pharmacy,Staff
12/13/2018,Class Assignment,0.25,Nursing,Student
12/12/2018,Other,0.25,UMB,Staff
12/12/2018,Other,0.5,Pharmacy,Staff
12/12/2018,Research,1,Pharmacy,Student
12/12/2018,Other,0.5,UMB,Staff
12/12/2018,Other,0.25,Medicine,Student
12/12/2018,Other,0.75,Nursing,Faculty
12/11/2018,Other,0.25,Medicine,Student
12/11/2018,Research,0.25,Medicine,Staff
12/11/2018,Other,0.25,Medicine,Staff
12/10/2018,Other,0.5,UMMC,Staff
12/7/2018,Research,0.75,Medicine,Staff
12/5/2018,Research,0.5,Medicine,Faculty
12/5/2018,Other,0.25,Pharmacy,Student
12/5/2018,Research,0.75,Pharmacy,Staff
12/3/2018,Other,0.5,Graduate School,Student
12/3/2018,Research,0.5,Medicine,Staff
12/3/2018,Research,0.25,Medicine,Staff
11/30/2018,Research,0.25,Medicine,Staff
11/30/2018,Research,0.75,Nursing,Faculty
11/30/2018,Research,0.5,Medicine,Staff
11/30/2018,Research,0.5,Pharmacy,Faculty
11/29/2018,Research,1,Medicine,Faculty
11/28/2018,Other,1,Graduate School,Student
11/27/2018,Research,0.5,Medicine,Staff
11/27/2018,Class Assignment,0.5,Social Work,Student
11/27/2018,Class Assignment,0.5,Social Work,Student
11/26/2018,Research,0.5,Medicine,Staff
11/26/2018,Class Assignment,0.25,Nursing,Student
11/20/2018,Class Assignment,1,Pharmacy,Student
11/20/2018,Class Assignment,0.5,Nursing,Student
11/20/2018,Research,0.5,Social Work,Faculty
11/19/2018,Research,1,Other,Other
11/19/2018,Research,0.5,Social Work,Faculty
11/19/2018,Class Assignment,0.5,Social Work,Student
11/19/2018,Research,0.5,Pharmacy,Student
11/15/2018,Class Assignment,0.75,Nursing,Student
11/14/2018,Research,0.75,Pharmacy,Student
11/14/2018,Research,0.5,Nursing,Faculty
11/14/2018,Class Assignment,0.5,Nursing,Student
11/14/2018,Class Assignment,0.75,Nursing,Student
11/14/2018,Research,1,UMMC,Staff
11/14/2018,Research,0.5,Pharmacy,Student
11/13/2018,Research,0.5,Nursing,Staff
11/12/2018,Research,1,Dental,Student
11/12/2018,Class Assignment,0.5,Nursing,Student
11/12/2018,Research,1,UMMC,Staff
11/9/2018,Research,0.75,Pharmacy,Student
11/8/2018,Research,1,Medicine,Staff
11/8/2018,Research,0.25,Medicine,Staff
11/7/2018,Research,0.25,Medicine,Staff
11/7/2018,Research,0.5,Medicine,Staff
11/7/2018,Research,0.25,Medicine,Staff
11/7/2018,Research,1,Medicine,Faculty
11/6/2018,Research,0.25,Medicine,Staff
11/6/2018,Class Assignment,0.75,Nursing,Student
11/6/2018,Research,1,Dental,Other
11/5/2018,Research,1.5,Medicine,Staff
11/5/2018,Research,1,UMMC,Staff
11/5/2018,Research,1,Dental,Student
11/5/2018,Research,1,Dental,Student
11/5/2018,Class Assignment,0.5,Nursing,Student
11/2/2018,Class Assignment,0.5,Nursing,Student
11/1/2018,Research,0.75,Nursing,Student
10/30/2018,Research,1.5,Dental,Student
10/25/2018,Other,0.5,UMB,Staff
10/25/2018,Class Assignment,0.5,Nursing,Student
10/25/2018,Class Assignment,0.25,Nursing,Student
10/25/2018,Class Assignment,0.25,Nursing,Student
10/24/2018,Class Assignment,1,Nursing,Student
10/24/2018,Class Assignment,0.5,Nursing,Student
10/24/2018,Other,0.75,Nursing,Student
10/24/2018,Class Assignment,1.25,Nursing,Student
10/23/2018,Class Assignment,0.5,Nursing,Student
10/23/2018,Research,0.75,Pharmacy,Student
10/22/2018,Research,0.5,Medicine,Staff
10/22/2018,Class Assignment,0.5,Nursing,Student
10/22/2018,Class Assignment,1,Nursing,Student
10/22/2018,Research,0.5,Nursing,Student
10/19/2018,Research,0.5,Other,Student
10/19/2018,Class Assignment,1,Nursing,Student
10/19/2018,Class Assignment,1,Nursing,Student
10/19/2018,Class Assignment,1,Nursing,Student
10/19/2018,Class Assignment,1,Nursing,Student
10/19/2018,Class Assignment,1,Nursing,Student
10/18/2018,Class Assignment,0.5,Nursing,Student
10/17/2018,Class Assignment,0.75,Nursing,Student
10/17/2018,Class Assignment,0.75,Nursing,Student
10/17/2018,Class Assignment,1,Nursing,Student
10/17/2018,Class Assignment,0.5,Nursing,Student
10/17/2018,Other,0.3,UMMC,Faculty
10/16/2018,Class Planning with Faculty,1,Dental,Faculty
10/16/2018,Class Assignment,0.5,Nursing,Student
10/16/2018,Class Assignment,0.5,Nursing,Student
10/15/2018,Class Assignment,1,Nursing,Student
10/12/2018,Class Assignment,0.75,Nursing,Student
10/12/2018,Class Assignment,0.5,Nursing,Student
10/12/2018,Class Assignment,1,Nursing,Student
10/12/2018,Class Assignment,0.25,Nursing,Student
10/10/2018,Research,1,Other,Other
10/10/2018,Research,1,Other,Student
10/9/2018,Class Assignment,1,Nursing,Student
10/9/2018,Class Assignment,1,Nursing,Student
10/9/2018,Class Assignment,1,Nursing,Student
10/9/2018,Class Assignment,0.75,Nursing,Student
10/9/2018,Class Assignment,0.5,Nursing,Student
10/9/2018,Class Assignment,1,Nursing,Student
10/8/2018,Class Assignment,1,Nursing,Student
10/8/2018,Class Assignment,1,Nursing,Student
10/8/2018,Class Assignment,0.5,Nursing,Student
10/8/2018,Research,0.5,Nursing,Student
10/5/2018,Class Assignment,1,Nursing,Student
10/5/2018,Other,0.5,Dental,Student
10/5/2018,Class Assignment,0.5,Nursing,Student
10/3/2018,Class Assignment,0.5,Nursing,Student
10/3/2018,Class Assignment,1,Nursing,Student
10/3/2018,Research,1,Pharmacy,Student
10/3/2018,Research,1,UMMC,Staff
10/2/2018,Class Assignment,1,Social Work,Student
10/2/2018,Class Assignment,0.25,Nursing,Student
10/2/2018,Class Assignment,1.25,Nursing,Student
9/28/2018,Class Assignment,0.75,Nursing,Student
9/27/2018,Class Assignment,1,Social Work,Student
9/26/2018,Class Assignment,0.5,Nursing,Student
9/26/2018,Research,0.25,Nursing,Student
9/26/2018,Class Assignment,0.75,Nursing,Student
9/25/2018,Class Assignment,0.5,Nursing,Student
9/25/2018,Class Planning with Faculty,0.5,Medicine,Faculty
9/24/2018,Class Assignment,0.25,Social Work,Student
9/24/2018,Research,1,Dental,Student
9/24/2018,Class Assignment,0.5,Social Work,Student
9/24/2018,Class Assignment,1,Social Work,Student
9/24/2018,Class Assignment,0.5,Nursing,Student
9/21/2018,Class Assignment,1,Nursing,Student
9/21/2018,Class Assignment,0.5,Nursing,Student
9/20/2018,Class Assignment,1.25,Social Work,Student
9/20/2018,Research,0.5,Medicine,Student
9/19/2018,Class Assignment,0.5,Nursing,Student
9/19/2018,Class Assignment,1,Social Work,Student
9/19/2018,Research,0.5,Pharmacy,Student
9/18/2018,Class Assignment,1,Social Work,Student
9/18/2018,Other,0.75,Medicine,Staff
9/18/2018,Research,1.5,Nursing,Student
9/17/2018,Class Assignment,0.75,Social Work,Student
9/17/2018,Class Assignment,0.5,Social Work,Student
9/17/2018,Class Assignment,1,Social Work,Student
9/17/2018,Class Assignment,0.25,Nursing,Student
9/17/2018,Class Assignment,1,Nursing,Student
9/17/2018,Class Assignment,1,Nursing,Student
9/17/2018,Other,0.5,Medicine,Staff
9/14/2018,Research,0.25,Nursing,Student
9/14/2018,Class Assignment,0.5,Social Work,Student
9/14/2018,Class Assignment,0.75,Social Work,Student
9/14/2018,Research,1,Medicine,Staff
9/14/2018,Class Assignment,0.5,Dental,Student
9/13/2018,Class Assignment,0.5,Medicine,Student
9/12/2018,Class Assignment,1,Nursing,Student
9/12/2018,Research,0.75,Social Work,Student
9/12/2018,Class Assignment,0.75,Social Work,Student
9/11/2018,Class Assignment,1,Nursing,Student
9/11/2018,Other,0.25,UMB,Staff
9/11/2018,Other,0.5,Pharmacy,Student
9/10/2018,Class Assignment,1.5,Social Work,Student
9/10/2018,Class Assignment,0.75,Nursing,Student
9/7/2018,Other,0.5,Social Work,Student
9/6/2018,Other,0.75,Social Work,Student
9/6/2018,Class Assignment,0.5,Dental,Student
9/5/2018,Research,0.75,Social Work,Student
9/5/2018,Class Assignment,1,Nursing,Student
9/4/2018,Research,0.5,Nursing,Student
9/4/2018,Research,0.5,Nursing,Student
8/31/2018,Research,1,Pharmacy,Student
8/29/2018,Research,0.25,Nursing,Student
8/28/2018,Research,0.5,Social Work,Other
8/28/2018,Research,0.5,Medicine,Faculty
8/24/2018,Research,0.5,Medicine,Student
8/23/2018,Research,0.5,UMMC,Staff
8/22/2018,Class Assignment,1.25,Nursing,Student
8/21/2018,Research,0.5,UMMC,Staff
8/20/2018,Other,1,Dental,Student
8/20/2018,Research,0.5,Medicine,Faculty
8/16/2018,Other,1,Other,Other
8/16/2018,Research,1.5,Dental,Student
8/10/2018,Research,0.3,Medicine,Student
8/10/2018,Research,0.5,Pharmacy,Faculty
8/7/2018,Research,1,Dental,Student
8/2/2018,Research,0.25,Medicine,Faculty
8/1/2018,Other,0.25,Medicine,Student
7/24/2018,Research,1.25,Nursing,Student
7/24/2018,Research,0.5,Medicine,Student
7/23/2018,Research,1,Medicine,Faculty
7/19/2018,Research,1.5,Dental,Student
7/19/2018,Research,1,Pharmacy,Other
7/17/2018,Class Assignment,0.5,Nursing,Student
7/16/2018,Class Assignment,0.25,Nursing,Student
7/16/2018,Other,0.5,Nursing,Student
7/16/2018,Other,1,Dental,Faculty
7/13/2018,Research,1,Medicine,Faculty
7/13/2018,Research,1,UMMC,Staff
7/11/2018,Research,0.5,Dental,Student
7/11/2018,Other,1,Social Work,Staff
7/10/2018,Research,1,Dental,Faculty
7/9/2018,Research,0.5,UMMC,Staff
7/2/2018,Research,1,Pharmacy,Staff
6/29/2018,Class Assignment,0.5,Nursing,Student
6/28/2018,Research,1.5,Dental,Student
6/28/2018,Research,1.5,UMMC,Staff
6/27/2018,Class Assignment,0.5,Nursing,Student
6/27/2018,Class Assignment,0.25,Nursing,Student
6/27/2018,Class Assignment,0.25,Nursing,Student
6/26/2018,Class Assignment,0.5,Nursing,Student
6/26/2018,Class Assignment,0.25,Nursing,Student
6/25/2018,Research,0.5,Social Work,Student
6/25/2018,Class Assignment,1,Nursing,Student
6/21/2018,Class Assignment,1,Nursing,Student
6/21/2018,Class Assignment,0.5,Nursing,Student
6/20/2018,Research,1,Medicine,Faculty
6/20/2018,Other,0.25,Medicine,Student
6/20/2018,Other,0.25,Medicine,Student
6/20/2018,Other,0.25,Medicine,Student
6/20/2018,Other,0.25,Medicine,Student
6/20/2018,Other,0.25,Medicine,Student
6/20/2018,Class Assignment,0.5,Nursing,Student
6/20/2018,Class Assignment,0.5,Nursing,Student
6/19/2018,Other,4,Dental,Student
6/19/2018,Other,2,Dental,Student
6/19/2018,Class Assignment,0.5,Nursing,Student
6/19/2018,Class Assignment,0.5,Nursing,Student
6/18/2018,Research,0.25,UMMC,Faculty
6/16/2018,Other,0.25,Medicine,Faculty
6/15/2018,Research,0.5,Medicine,Student
6/15/2018,Research,2,Nursing,Staff
6/15/2018,Other,0.5,Medicine,Faculty
6/15/2018,Class Assignment,0.5,Nursing,Student
6/14/2018,Class Assignment,1,Nursing,Student
6/13/2018,Research,1,Medicine,Faculty
6/13/2018,Other,0.5,Medicine,Faculty
6/13/2018,Research,0.75,Medicine,Student
6/13/2018,Class Assignment,0.5,Nursing,Student
6/12/2018,Research,1,Medicine,Student
6/12/2018,Class Assignment,0.5,Nursing,Student
6/12/2018,Class Assignment,1,Nursing,Student
6/11/2018,Research,0.75,Medicine,Student
6/11/2018,Other,0.75,UMB,Staff
6/11/2018,Class Assignment,0.5,Nursing,Student
6/11/2018,Class Assignment,0.75,Nursing,Student
6/11/2018,Class Assignment,0.5,Nursing,Student
6/11/2018,Class Assignment,1,Nursing,Student
